indicator,time,t2m,data,tp,cdd,dmd,fwi
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,85.41780813315609,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,84.7210110332129,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,62.499023791812846,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,70.92455639023486,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,75.13234485560818,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,79.1014225557372,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,74.69130516915675,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,72.28498653717394,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,65.83967827729454,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,79.94831857162116,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,76.78900490996253,,,,,
11_frost_days-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,74.31164389951206,,,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,,,70.04586453522386,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,,,67.8284057122352,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,,,63.08839147811066,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,,,64.37884355845296,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,,,63.646975097216746,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,,,68.91403201421262,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,,,66.69373524355609,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,,,65.34115165557402,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,,,68.11076252785465,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,,,68.67313066321691,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,,,62.34300710915026,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,,,70.4999513273066,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,,,66.18523936280464,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,,,68.91323499125482,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,,,68.88861420987863,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,,,69.74053182830441,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,,,67.34320860678281,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,,,70.42803862548388,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,,,67.10972303584299,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,,71.50628983389947,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,,70.99563931255943,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,,70.68621959746511,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,,70.4892542376636,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,,70.23644627568729,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,,71.91975930832005,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,,71.24909881563232,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,,75.49533062914563,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,,67.01758361576805,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,,72.79577048054536,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,,72.68146258900951,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,,69.99319399521737,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,,72.62290286000537,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,,80.29065744604604,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,,68.76562077771025,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,,70.04306320651253,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,,71.0981327924573,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,,70.2940739045514,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,,67.19771367974755,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,,70.7074448635633,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,,74.15805726917841,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,,69.30577392941538,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,,77.70699510155045,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,,67.36532381428299,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,,71.66847186152116,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,,68.13362142965393,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,,72.1154975021287,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,,70.07553131038833,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,,73.94119159468814,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,,68.858612634551,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,,72.94240036948155,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,,68.66120068939307,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,,71.37982164113902,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,,69.88009610113596,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,,70.94797763869585,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,,67.98694632656304,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,,71.78751874411066,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,,72.88618584507657,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,,73.674809359164,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,,71.33780888529458,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,,71.8873329203653,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,,70.10153594370212,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,,70.55492220479229,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,,76.30065955561003,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,,70.07383275245951,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,,71.0848979453618,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,,73.74918286723201,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,,70.98055324214452,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,,68.27749602040814,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,,68.8147198695023,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,,,72.84518969878533,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,,,77.46404445083346,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,,,70.71223194497303,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,,,71.81010032777782,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,,,71.6909684645078,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,,,75.11328700943324,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,,,72.40495149351828,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,,,72.82293061401195,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,,,69.57072113625603,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,,,71.5078206254087,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,,,73.08665322522616,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,,,74.82433917934009,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,,,75.90108863907962,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,,,69.69865492378678,,,
13_maximum_five_days_precipitation-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,,,75.87459818265582,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,,135.22837014027994,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,,129.13717583493934,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,,101.7917869816169,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,,106.07654194994147,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,,126.63210708903621,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,,118.08740228628663,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,,122.59189432338106,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,,115.29949103220089,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,,133.99202547293672,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,,129.3610838594639,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,,115.93778193031332,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,,144.17483753813124,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,,129.6782227921558,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,,138.58980714930914,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,,145.61505651540688,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,,129.5136235830386,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,,136.37164941371975,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,,141.3128611270086,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,,140.5201460156094,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,,147.15471017567108,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,,166.49519218129316,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,,146.12127652928316,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,,146.79458888069152,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,,154.5691179450185,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,,153.51947701053558,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,,173.99146279509398,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,,192.5726732040847,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,,156.89312324141042,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,,171.58884113392762,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,,164.45390639633501,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,,151.38599362301167,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,,159.9577260695645,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,,200.83966184868166,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,,147.59416036175065,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,,169.19493242884386,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,,160.39079010903507,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,,155.16804195472642,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,,151.68518485042654,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,,156.26224674585916,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,,180.14392581916908,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,,165.96558727760583,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,,199.48729309844364,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,,150.9693310591622,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,,161.614790416211,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,,145.01104071374644,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,,149.17819505496618,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,,152.4377407404722,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,,183.7150277222623,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,,155.37458033164728,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,,155.00577220264404,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,,143.0701876459994,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,,156.4995544449319,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,,165.97107464445918,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,,159.43284758524456,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,,156.2435575419177,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,,165.33919754034372,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,,168.3929892699846,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,,171.80627383566753,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,,171.34688675438264,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,,166.18486385361,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,,161.30630856824956,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,,166.3637794663706,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,,185.5256906325414,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,,151.94126728764496,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,,162.63463111880492,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,,170.14895029480587,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,,154.59982770591668,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,,163.94611112967715,,,,
14_extreme_precipitation_total-reanalysis-yearly-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,,158.0797589432823,,,,
